Rating,Reviews
5,"As compared to any other company models and even boat most famous model this is the best product. With a dedicated mic and enormous battery backup. I don't suppose any other blutooth headset can compete with this. I have tried and tested with my office calls and response was amazing. Due to to Covid situation Work from home this product is the best support. It connects with my Laptop and mobile at the same time. And I can easily switch between concalls and online calls work great throughout ...
READ MORE"
5,"I am writing this review after using it for 4 months. Product material is very poor quality. 2 times broken without doing anything. Plastic quality is very very poor. If you are looking for Better product so please don't buy it. Sound Quality and battery life is amazing but Product material is very wrost. I can say, This is a best Neckband I have ever seen. I got this product on 16 August evening & I used this Neckband till now continuously but it showing 20% battery. Actually I was confused...
READ MORE"
5,Nice base and sound quality enjoyable ☺️ I prefer it's good battery back up is so nice 😉 nice product from boat and filpcart 💪👍
5,Good Product long lasting battery But when i compare it with my Infinity glide 120 the sound and bass are better there alas the its battery is only 6hrs so if you need good voice with better build quality with less battery go with glide 120 but if you.need A little less audio not much just a little and way long lasting battery go with this one
5,"Excellent product. !
Very good Sound/Bass quality, nd battery backup is amazing 🤗.. No other brands can challenge the Boat. Earlier Sony was good, but ever since the boat came, it became everyone's best choice."
5,"Nycc product reasonable rate
All are well and good
Battery backup is also good
Nice in colour
All is well about this"
5,I bought in big billion days I was confused it and 235v2 then bought this totally super product battery packup is awesome bass is very nice really good just go for it...
5,"Battery backup is awesome
Sound & Bass are very good
Noise cancellation is working fine & you find it clearly while travelling
If you are games lover don't go for it"
5,"Best in class
If you want a great Bluetooth earphones then do not think buy this ... Battery backup is just awesome I am using it since 5 days and battery is still 40% no charge since deliver.. bass is good build quality also very good overall good product worth for every penny.. I got it in republic sale At Just 849 Rs
I hope it's helps.!!"
5,"Just got the package ☺️ And Unboxed it and just Sayed wow the packaging style of boat is superb and the sound is also very good , Bass is also very Good and design is also killing 🔥 But the main problem is in fittings but it doesn't matter I just want a monster battery life I got my package on 11 Oct. And Today is 15 Oct. And it's working wonderfully without any single charge I used to listen songs daily for 7-8 hours and its have been 5 days and there is still 20% battery remains in it als...
READ MORE"
5,Best product below 2k. Sound quality is amazing. Its like a home theatre inside my ears. Battery is excellent. No issue with the buttons. Range is also good. But the ear buds are not comfortable becoz my earholes are too small even the small bud is not working for me. Other than that its a good one. I will update after 1 month.
5,"Very Good product high bass, battery backup is super i recommend everyone buy this product than other bluetooth. I love this product"
5,Thank you flipkart for best deal I got this for 1299 and earphone is amazing .. sound quality is great and charging is also great.. if anyone is searching earphone for wireless earphone with budget 1500 you can go for this .. trust me it's a best deal .
5,"Tip- At first I thought the sound and bass is less, and many here said the same, but the product came with 60 % volume adjusted so when I increased and adjusted the volume with my phone volume it sounds the best, the battery is beast, I received it two weeks ago and my battery is still at 60 % I haven't charged it yet, as it comes with 100% charge

Battery - 10 on 10
Sound - Crystal clear 10 on 10 (boat sound quality)
Bass - 9/10 ( I don't want headache from bass so it's perfect for me, it...
READ MORE"
5,"Far better than Earbuds of so called high brands.... It's just W......O.......W 🎧🎵 what a bear 💓💓 I am a Bass lover, but in this bass & treble crystal clear, no distortion... Also in voice call no prb happen, other person can hears clearly. Great 10 meter bluetooth range 👍👍 I am hearing with 40% sound. Just set your Equaliser & have fun with a Hollywood movie.... You feel ur in Cinema 😎😎"
5,"Its a best option for 1500 budget value people, its best headphones ever i purchase, it's bass is like ""ooo maa gu turu lob"".such a amazing headphones"
5,"I am writing this review after using 5 months...

🔋Specially It's battery life is amazing 🤩
I am using it for whole week in a single charge (normal usage)
For Wild / heavy usage, it gives battery backup of around 4-5 days

🔊 Sound performance is Decent enough in this price range
But...not better than ""Boat rockerz 235 V2""

🧰 Build quality is good enough

🎮Not suggested for gamer bcz of latency

But Overall this earphone is Best
For Battery with Sound quality
Good combination of
Sou...
READ MORE"
5,"Today I got this product flipkart delivered this product 1 day before, Thanks Flipkart, & This is Excellent Product , Best Bass sound, Call Quality is awesome, Packaging was also too good, & It is so comfortable & light weight, Really appreciated."
5,"First of all thanks to Flipkart & Boat. Now discuss about this headphone :-

1. Sound Quality & Bass :- This is an unique sound quality. I use lots of headphone but this is an unique & sweet sound quality. Bass is enough for listening. Volume upto 25-30% is enough for listen. I give 5/5 star for sound & 5/5 star for bass..

2. Quality :- Quality is not bad. 4.5/5 star for quality.

3. Calling :- There are no issues for calling. Just awesome calling quality.

4. Battery :- It's have a great ...
READ MORE"
